sale_date,store_id,sku,quantity,unit_price,total_amount
2025-08-15,S008,SKU0020,6,104.93,629.58
2025-08-15,S008,SKU0005,7,20.62,144.34
2025-08-15,S009,SKU0014,1,28.0,28.0
2025-08-15,S009,SKU0004,2,82.72,165.44
2025-08-15,S009,SKU0004,1,95.81,95.81
2025-08-15,S009,SKU0007,2,73.28,146.56
2025-08-15,S009,SKU0050,3,34.85,104.55000000000001
2025-08-15,S010,SKU0014,2,33.96,67.92
2025-08-15,S010,SKU0027,2,105.95,211.9
2025-08-15,S010,SKU0007,4,7.55,30.2
2025-08-15,S010,SKU0026,4,36.59,146.36
2025-08-15,S010,SKU0015,5,91.4,457.0
2025-08-15,S010,SKU0016,7,61.81,432.67
2025-08-15,S010,SKU0018,2,66.71,133.42
2025-08-15,S010,SKU0016,1,81.05,81.05
2025-08-15,S010,SKU0015,7,87.66,613.62
2025-08-15,S010,SKU0005,2,110.39,220.78
2025-08-15,S010,SKU0036,6,22.86,137.16
2025-08-15,S010,SKU0016,7,46.23,323.60999999999996
2025-08-16,S001,SKU0015,2,52.01,104.02
2025-08-16,S001,SKU0042,5,83.27,416.34999999999997
2025-08-16,S001,SKU0001,5,102.52,512.6
2025-08-16,S001,SKU0050,4,79.28,317.12
2025-08-16,S001,SKU0022,2,11.41,22.82
2025-08-16,S001,SKU0007,6,104.25,625.5
2025-08-16,S001,SKU0038,5,14.03,70.14999999999999
2025-08-16,S002,SKU0045,7,22.82,159.74
2025-08-16,S002,SKU0037,1,64.98,64.98
2025-08-16,S002,SKU0041,6,97.69,586.14
2025-08-16,S002,SKU0039,1,79.03,79.03
2025-08-16,S002,SKU0037,7,109.74,768.18
2025-08-16,S002,SKU0040,3,37.9,113.69999999999999
2025-08-16,S002,SKU0018,1,35.29,35.29
2025-08-16,S002,SKU0032,6,73.9,443.40000000000003
2025-08-16,S002,SKU0013,7,11.69,81.83
2025-08-16,S002,SKU0011,1,89.46,89.46
2025-08-16,S002,SKU0030,1,99.56,99.56
2025-08-16,S002,SKU0038,7,115.9,811.3000000000001
2025-08-16,S003,SKU0016,5,107.5,537.5
2025-08-16,S003,SKU0039,7,68.54,479.78000000000003
2025-08-16,S003,SKU0048,5,28.04,140.2
2025-08-16,S003,SKU0018,3,87.67,263.01
2025-08-16,S003,SKU0016,4,16.53,66.12
2025-08-16,S003,SKU0029,1,30.33,30.33
2025-08-16,S003,SKU0041,5,90.41,452.04999999999995
2025-08-16,S003,SKU0009,7,59.46,416.22
2025-08-16,S003,SKU0012,5,111.94,559.7
2025-08-16,S003,SKU0032,6,115.8,694.8
2025-08-16,S003,SKU0016,6,8.5,51.0
2025-08-16,S003,SKU0023,1,19.68,19.68
2025-08-16,S004,SKU0019,6,56.92,341.52
2025-08-16,S004,SKU0034,6,19.09,114.53999999999999
2025-08-16,S004,SKU0017,4,8.4,33.6
2025-08-16,S004,SKU0050,5,105.04,525.2
2025-08-16,S004,SKU0040,1,75.62,75.62
2025-08-16,S004,SKU0027,3,71.58,214.74
2025-08-16,S004,SKU0034,7,83.99,587.93
2025-08-16,S004,SKU0048,7,40.8,285.59999999999997
2025-08-16,S004,SKU0033,1,117.88,117.88
2025-08-16,S004,SKU0018,7,114.56,801.9200000000001
2025-08-16,S004,SKU0023,7,95.5,668.5
2025-08-16,S004,SKU0025,5,14.51,72.55
2025-08-16,S005,SKU0012,5,14.17,70.85
2025-08-16,S005,SKU0024,4,14.07,56.28
2025-08-16,S005,SKU0020,7,54.15,379.05
2025-08-16,S005,SKU0004,6,110.07,660.42
2025-08-16,S005,SKU0050,2,70.45,140.9
2025-08-16,S006,SKU0047,2,33.9,67.8
2025-08-16,S006,SKU0028,4,41.62,166.48
2025-08-16,S006,SKU0010,5,97.18,485.90000000000003
2025-08-16,S006,SKU0041,4,117.43,469.72
2025-08-16,S006,SKU0018,1,93.54,93.54
2025-08-16,S006,SKU0010,2,5.02,10.04
2025-08-16,S006,SKU0028,4,89.82,359.28
2025-08-16,S006,SKU0050,7,25.42,177.94
2025-08-16,S006,SKU0046,5,43.73,218.64999999999998
2025-08-16,S006,SKU0010,3,100.63,301.89
2025-08-16,S006,SKU0015,7,91.26,638.82
2025-08-16,S006,SKU0007,4,59.06,236.24
2025-08-16,S006,SKU0034,5,50.16,250.79999999999998
2025-08-16,S006,SKU0023,3,45.7,137.10000000000002
2025-08-16,S007,SKU0039,4,55.47,221.88
2025-08-16,S007,SKU0017,3,74.94,224.82
2025-08-16,S007,SKU0035,7,38.74,271.18
2025-08-16,S007,SKU0046,7,56.79,397.53
2025-08-16,S007,SKU0030,1,59.18,59.18
2025-08-16,S007,SKU0029,6,19.33,115.97999999999999
2025-08-16,S007,SKU0017,6,108.21,649.26
2025-08-16,S007,SKU0050,1,50.71,50.71
2025-08-16,S008,SKU0039,7,90.41,632.87
2025-08-16,S008,SKU0050,5,110.16,550.8
2025-08-16,S008,SKU0027,3,112.34,337.02
2025-08-16,S008,SKU0046,1,113.02,113.02
2025-08-16,S008,SKU0019,4,11.21,44.84
2025-08-16,S008,SKU0011,6,88.84,533.04
2025-08-16,S008,SKU0008,6,43.26,259.56
2025-08-16,S008,SKU0011,7,6.62,46.34
2025-08-16,S008,SKU0038,5,16.59,82.95
2025-08-16,S008,SKU0030,2,25.36,50.72
2025-08-16,S008,SKU0008,7,109.57,766.99
2025-08-16,S008,SKU0008,7,89.65,627.5500000000001
2025-08-16,S009,SKU0013,7,71.63,501.40999999999997
2025-08-16,S009,SKU0022,1,63.03,63.03
2025-08-16,S009,SKU0027,2,107.94,215.88
2025-08-16,S009,SKU0033,2,44.65,89.3
2025-08-16,S009,SKU0043,5,38.52,192.60000000000002
2025-08-16,S009,SKU0030,5,16.47,82.35
2025-08-16,S009,SKU0017,4,6.33,25.32
2025-08-16,S009,SKU0046,2,76.66,153.32
2025-08-16,S009,SKU0043,3,18.41,55.230000000000004
2025-08-16,S009,SKU0035,7,92.07,644.49
2025-08-16,S009,SKU0004,1,98.14,98.14
2025-08-16,S009,SKU0020,3,108.93,326.79
2025-08-16,S009,SKU0037,4,65.37,261.48
2025-08-16,S010,SKU0045,6,94.15,564.9000000000001
2025-08-16,S010,SKU0034,3,41.42,124.26
2025-08-16,S010,SKU0025,2,9.34,18.68
2025-08-16,S010,SKU0050,3,22.04,66.12
2025-08-16,S010,SKU0013,6,105.9,635.4000000000001
2025-08-16,S010,SKU0020,2,108.48,216.96
2025-08-17,S001,SKU0019,5,97.85,489.25
2025-08-17,S001,SKU0006,6,43.76,262.56
2025-08-17,S001,SKU0039,4,77.8,311.2
2025-08-17,S001,SKU0007,3,34.81,104.43
2025-08-17,S001,SKU0002,2,7.43,14.86
2025-08-17,S001,SKU0015,7,93.2,652.4
2025-08-17,S001,SKU0014,6,87.36,524.16
2025-08-17,S001,SKU0018,4,92.09,368.36
2025-08-17,S001,SKU0017,7,23.56,164.92
2025-08-17,S001,SKU0044,1,117.54,117.54
2025-08-17,S001,SKU0033,7,72.75,509.25
2025-08-17,S002,SKU0049,1,35.91,35.91
2025-08-17,S002,SKU0018,4,74.79,299.16
2025-08-17,S002,SKU0008,5,51.92,259.6
2025-08-17,S002,SKU0020,6,44.23,265.38
2025-08-17,S002,SKU0023,1,82.65,82.65
2025-08-17,S003,SKU0033,6,35.23,211.38
2025-08-17,S003,SKU0019,6,86.01,516.0600000000001
2025-08-17,S003,SKU0014,2,24.74,49.48
2025-08-17,S003,SKU0018,6,110.33,661.98
2025-08-17,S003,SKU0021,4,7.36,29.44
2025-08-17,S003,SKU0033,7,79.01,553.07
2025-08-17,S004,SKU0002,6,6.79,40.74
2025-08-17,S004,SKU0041,4,55.0,220.0
2025-08-17,S004,SKU0018,1,55.61,55.61
2025-08-17,S004,SKU0041,4,60.94,243.76
2025-08-17,S004,SKU0030,4,83.04,332.16
2025-08-17,S004,SKU0031,7,8.66,60.620000000000005
2025-08-17,S004,SKU0008,7,104.79,733.5300000000001
2025-08-17,S004,SKU0013,5,13.18,65.9
2025-08-17,S004,SKU0032,4,107.14,428.56
2025-08-17,S004,SKU0025,4,50.01,200.04
2025-08-17,S004,SKU0018,7,32.63,228.41000000000003
2025-08-17,S004,SKU0038,4,61.34,245.36
2025-08-17,S005,SKU0016,4,47.12,188.48
2025-08-17,S005,SKU0035,1,20.08,20.08
2025-08-17,S005,SKU0035,4,98.2,392.8
2025-08-17,S005,SKU0018,4,52.33,209.32
2025-08-17,S005,SKU0022,3,8.87,26.61
2025-08-17,S005,SKU0049,4,51.53,206.12
2025-08-17,S005,SKU0002,6,58.11,348.65999999999997
2025-08-17,S005,SKU0009,1,59.7,59.7
2025-08-17,S005,SKU0030,7,103.94,727.5799999999999
2025-08-17,S006,SKU0007,2,58.97,117.94
2025-08-17,S006,SKU0038,2,83.12,166.24
2025-08-17,S006,SKU0039,2,49.61,99.22
2025-08-17,S006,SKU0007,6,78.61,471.65999999999997
2025-08-17,S006,SKU0004,3,102.65,307.95000000000005
2025-08-17,S006,SKU0036,7,53.63,375.41
2025-08-17,S007,SKU0021,1,7.14,7.14
2025-08-17,S007,SKU0008,4,31.09,124.36
2025-08-17,S007,SKU0043,4,87.5,350.0
2025-08-17,S007,SKU0021,3,28.17,84.51
2025-08-17,S007,SKU0050,3,73.76,221.28000000000003
2025-08-17,S007,SKU0040,4,102.88,411.52
2025-08-17,S008,SKU0041,3,79.12,237.36
2025-08-17,S008,SKU0047,5,77.38,386.9
2025-08-17,S008,SKU0023,1,43.09,43.09
2025-08-17,S008,SKU0008,7,70.59,494.13
2025-08-17,S008,SKU0013,6,95.17,571.02
2025-08-17,S008,SKU0038,5,41.23,206.14999999999998
2025-08-17,S008,SKU0033,5,15.49,77.45
2025-08-17,S008,SKU0023,2,88.39,176.78
2025-08-17,S008,SKU0029,5,104.82,524.0999999999999
2025-08-17,S009,SKU0029,2,86.28,172.56
2025-08-17,S009,SKU0050,5,52.81,264.05
2025-08-17,S009,SKU0020,4,49.02,196.08
2025-08-17,S009,SKU0008,3,79.48,238.44
2025-08-17,S009,SKU0035,6,116.4,698.4000000000001
2025-08-17,S009,SKU0044,3,44.91,134.73
2025-08-17,S009,SKU0001,1,36.58,36.58
2025-08-17,S009,SKU0044,2,29.61,59.22
2025-08-17,S009,SKU0044,3,41.59,124.77000000000001
2025-08-17,S010,SKU0025,7,19.92,139.44
2025-08-17,S010,SKU0010,5,16.41,82.05
2025-08-17,S010,SKU0041,2,85.39,170.78
2025-08-17,S010,SKU0033,5,96.2,481.0
2025-08-17,S010,SKU0034,4,81.62,326.48
2025-08-17,S010,SKU0030,6,26.19,157.14000000000001
2025-08-17,S010,SKU0043,1,83.38,83.38
2025-08-17,S010,SKU0007,1,87.05,87.05
2025-08-17,S010,SKU0011,6,15.17,91.02
2025-08-17,S010,SKU0044,7,110.95,776.65
2025-08-18,S001,SKU0012,6,98.51,591.0600000000001
2025-08-18,S001,SKU0027,2,94.6,189.2
2025-08-18,S001,SKU0005,1,111.06,111.06
2025-08-18,S001,SKU0026,3,76.73,230.19
2025-08-18,S001,SKU0042,5,46.45,232.25
2025-08-18,S001,SKU0028,2,119.66,239.32
2025-08-18,S001,SKU0017,2,100.33,200.66
2025-08-18,S001,SKU0013,1,17.43,17.43
2025-08-18,S001,SKU0005,6,16.35,98.10000000000001
2025-08-18,S001,SKU0030,6,21.52,129.12
2025-08-18,S001,SKU0011,7,5.83,40.81
2025-08-18,S001,SKU0013,7,82.88,580.16
2025-08-18,S001,SKU0002,5,117.5,587.5
2025-08-18,S001,SKU0036,1,46.29,46.29
2025-08-18,S002,SKU0038,7,89.93,629.51
2025-08-18,S002,SKU0011,7,19.71,137.97
2025-08-18,S002,SKU0006,2,34.74,69.48
2025-08-18,S002,SKU0014,1,109.42,109.42
2025-08-18,S002,SKU0044,7,109.45,766.15
2025-08-18,S002,SKU0026,4,117.29,469.16
2025-08-18,S002,SKU0009,1,114.65,114.65
2025-08-18,S002,SKU0049,5,86.57,432.84999999999997
2025-08-18,S002,SKU0043,2,68.79,137.58
2025-08-18,S002,SKU0033,7,53.62,375.34
2025-08-18,S003,SKU0049,6,114.9,689.4000000000001
2025-08-18,S003,SKU0049,6,27.97,167.82
2025-08-18,S003,SKU0039,2,52.62,105.24
2025-08-18,S003,SKU0032,1,61.51,61.51
2025-08-18,S003,SKU0021,2,86.89,173.78
2025-08-18,S003,SKU0013,6,84.81,508.86
2025-08-18,S003,SKU0047,4,95.43,381.72
2025-08-18,S003,SKU0050,6,52.96,317.76
2025-08-18,S003,SKU0020,7,103.76,726.32
2025-08-18,S004,SKU0030,1,21.34,21.34
2025-08-18,S004,SKU0036,1,54.98,54.98
2025-08-18,S004,SKU0024,6,111.65,669.9000000000001
2025-08-18,S004,SKU0014,7,61.07,427.49
2025-08-18,S004,SKU0004,1,84.26,84.26
2025-08-18,S004,SKU0014,1,55.08,55.08
2025-08-18,S004,SKU0003,5,95.41,477.04999999999995
2025-08-18,S004,SKU0026,6,23.02,138.12
2025-08-18,S004,SKU0007,6,73.93,443.58000000000004
2025-08-18,S004,SKU0019,7,94.41,660.87
2025-08-18,S005,SKU0033,6,48.73,292.38
2025-08-18,S005,SKU0028,6,43.9,263.4
2025-08-18,S005,SKU0016,4,19.32,77.28
2025-08-18,S005,SKU0033,6,62.87,377.21999999999997
2025-08-18,S005,SKU0015,4,119.71,478.84
2025-08-18,S006,SKU0014,2,64.0,128.0
2025-08-18,S006,SKU0026,3,94.34,283.02
2025-08-18,S006,SKU0017,3,86.42,259.26
2025-08-18,S006,SKU0048,6,104.14,624.84
2025-08-18,S006,SKU0021,7,27.33,191.31
2025-08-18,S006,SKU0021,5,40.6,203.0
2025-08-18,S006,SKU0044,7,106.93,748.51
2025-08-18,S007,SKU0018,5,67.72,338.6
2025-08-18,S007,SKU0034,2,43.3,86.6
2025-08-18,S007,SKU0024,1,116.46,116.46
2025-08-18,S007,SKU0049,2,50.47,100.94
2025-08-18,S007,SKU0018,7,70.3,492.09999999999997
2025-08-18,S007,SKU0043,2,25.33,50.66
2025-08-18,S007,SKU0041,7,69.73,488.11
2025-08-18,S007,SKU0013,5,13.33,66.65
2025-08-18,S007,SKU0004,4,99.95,399.8
2025-08-18,S007,SKU0002,4,14.46,57.84
2025-08-18,S007,SKU0015,4,69.32,277.28
2025-08-18,S007,SKU0035,7,56.55,395.84999999999997
2025-08-18,S007,SKU0036,2,42.65,85.3
2025-08-18,S008,SKU0038,5,42.22,211.1
2025-08-18,S008,SKU0043,7,16.91,118.37
2025-08-18,S008,SKU0005,4,22.57,90.28
2025-08-18,S008,SKU0045,1,82.09,82.09
2025-08-18,S008,SKU0029,2,80.9,161.8
2025-08-18,S008,SKU0024,3,62.58,187.74
2025-08-18,S008,SKU0043,4,44.61,178.44
2025-08-18,S008,SKU0016,2,92.35,184.7
2025-08-18,S008,SKU0032,6,116.88,701.28
2025-08-18,S008,SKU0008,6,87.35,524.0999999999999
2025-08-18,S008,SKU0027,1,82.86,82.86
2025-08-18,S008,SKU0041,7,119.28,834.96
2025-08-18,S008,SKU0018,4,114.54,458.16
2025-08-18,S009,SKU0025,2,98.66,197.32
2025-08-18,S009,SKU0034,6,33.96,203.76
2025-08-18,S009,SKU0029,6,7.33,43.980000000000004
2025-08-18,S009,SKU0009,7,63.08,441.56
2025-08-18,S009,SKU0014,5,117.01,585.0500000000001
2025-08-18,S009,SKU0039,6,85.04,510.24
2025-08-18,S009,SKU0047,1,16.87,16.87
2025-08-18,S009,SKU0019,2,55.14,110.28
2025-08-18,S009,SKU0047,6,97.68,586.08
2025-08-18,S009,SKU0019,6,87.1,522.5999999999999
2025-08-18,S009,SKU0026,1,42.58,42.58
2025-08-18,S010,SKU0027,4,89.49,357.96
2025-08-18,S010,SKU0033,3,34.02,102.06
2025-08-18,S010,SKU0043,5,10.69,53.449999999999996
2025-08-18,S010,SKU0043,2,101.13,202.26
2025-08-18,S010,SKU0012,2,66.36,132.72
2025-08-18,S010,SKU0018,2,7.94,15.88
2025-08-18,S010,SKU0049,4,74.02,296.08
2025-08-19,S001,SKU0027,7,63.59,445.13
2025-08-19,S001,SKU0034,5,58.19,290.95
2025-08-19,S001,SKU0023,3,95.82,287.46
2025-08-19,S001,SKU0004,3,12.58,37.74
2025-08-19,S001,SKU0041,7,12.14,84.98
2025-08-19,S001,SKU0009,5,57.09,285.45000000000005
2025-08-19,S001,SKU0016,7,36.45,255.15000000000003
2025-08-19,S002,SKU0025,2,24.22,48.44
2025-08-19,S002,SKU0045,1,94.73,94.73
2025-08-19,S002,SKU0033,1,42.06,42.06
2025-08-19,S002,SKU0009,4,104.05,416.2
2025-08-19,S002,SKU0045,2,113.24,226.48
2025-08-19,S002,SKU0015,6,119.09,714.54
2025-08-19,S002,SKU0004,3,19.55,58.650000000000006
2025-08-19,S002,SKU0030,2,104.45,208.9
2025-08-19,S002,SKU0012,3,107.59,322.77
2025-08-19,S002,SKU0021,6,91.07,546.42
2025-08-19,S002,SKU0038,7,50.79,355.53
2025-08-19,S003,SKU0021,1,5.37,5.37
2025-08-19,S003,SKU0018,1,73.09,73.09
2025-08-19,S003,SKU0038,4,75.44,301.76
2025-08-19,S003,SKU0049,4,40.78,163.12
2025-08-19,S003,SKU0003,7,114.6,802.1999999999999
2025-08-19,S003,SKU0023,1,39.1,39.1
2025-08-19,S003,SKU0045,7,55.07,385.49
2025-08-19,S003,SKU0019,6,19.64,117.84
2025-08-19,S003,SKU0027,7,13.4,93.8
2025-08-19,S003,SKU0027,6,103.7,622.2
2025-08-19,S004,SKU0020,3,26.89,80.67
2025-08-19,S004,SKU0031,6,64.93,389.58000000000004
2025-08-19,S004,SKU0041,1,65.35,65.35
2025-08-19,S004,SKU0015,5,111.78,558.9
2025-08-19,S004,SKU0016,2,44.49,88.98
2025-08-19,S004,SKU0038,2,45.74,91.48
2025-08-19,S005,SKU0046,3,117.3,351.9
2025-08-19,S005,SKU0046,4,19.65,78.6
2025-08-19,S005,SKU0020,7,52.13,364.91
2025-08-19,S005,SKU0007,1,6.13,6.13
2025-08-19,S005,SKU0045,5,42.0,210.0
2025-08-19,S005,SKU0017,5,108.0,540.0
2025-08-19,S005,SKU0047,7,60.42,422.94
2025-08-19,S005,SKU0004,3,73.27,219.81
2025-08-19,S005,SKU0009,6,7.06,42.36
2025-08-19,S006,SKU0028,6,75.1,450.59999999999997
2025-08-19,S006,SKU0002,2,59.5,119.0
2025-08-19,S006,SKU0045,2,28.96,57.92
2025-08-19,S006,SKU0001,5,42.4,212.0
2025-08-19,S006,SKU0032,2,53.0,106.0
2025-08-19,S006,SKU0031,6,7.78,46.68
2025-08-19,S006,SKU0014,7,66.7,466.90000000000003
2025-08-19,S006,SKU0019,3,112.0,336.0
2025-08-19,S006,SKU0037,3,97.12,291.36
2025-08-19,S006,SKU0024,4,105.54,422.16
2025-08-19,S007,SKU0025,3,46.13,138.39000000000001
2025-08-19,S007,SKU0039,2,75.7,151.4
2025-08-19,S007,SKU0016,4,115.66,462.64
2025-08-19,S007,SKU0017,6,65.4,392.40000000000003
2025-08-19,S007,SKU0012,2,71.6,143.2
2025-08-19,S007,SKU0047,7,30.29,212.03
2025-08-19,S008,SKU0002,4,115.34,461.36
2025-08-19,S008,SKU0041,6,91.84,551.04
2025-08-19,S008,SKU0041,4,35.54,142.16
2025-08-19,S008,SKU0001,2,107.84,215.68
2025-08-19,S008,SKU0008,1,113.69,113.69
2025-08-19,S008,SKU0028,6,13.53,81.17999999999999
2025-08-19,S008,SKU0041,4,102.48,409.92
2025-08-19,S008,SKU0050,3,83.13,249.39
2025-08-19,S008,SKU0034,7,100.1,700.6999999999999
2025-08-19,S009,SKU0007,4,48.97,195.88
2025-08-19,S009,SKU0015,2,36.58,73.16
2025-08-19,S009,SKU0026,6,59.11,354.65999999999997
2025-08-19,S009,SKU0010,1,106.44,106.44
2025-08-19,S009,SKU0002,5,53.61,268.05
2025-08-19,S009,SKU0007,2,33.21,66.42
2025-08-19,S009,SKU0009,6,16.41,98.46000000000001
2025-08-19,S009,SKU0048,1,29.73,29.73
2025-08-19,S009,SKU0029,1,25.87,25.87
2025-08-19,S009,SKU0043,7,55.27,386.89000000000004
2025-08-19,S009,SKU0020,4,26.64,106.56
2025-08-19,S009,SKU0007,6,59.73,358.38
2025-08-19,S009,SKU0013,7,21.45,150.15
2025-08-19,S010,SKU0017,6,49.59,297.54
2025-08-19,S010,SKU0008,1,102.37,102.37
2025-08-19,S010,SKU0024,4,88.42,353.68
2025-08-19,S010,SKU0042,2,114.84,229.68
2025-08-19,S010,SKU0014,7,106.03,742.21
2025-08-20,S001,SKU0012,4,90.62,362.48
2025-08-20,S001,SKU0046,1,20.29,20.29
2025-08-20,S001,SKU0036,2,10.73,21.46
2025-08-20,S001,SKU0017,7,12.48,87.36
2025-08-20,S001,SKU0005,3,77.04,231.12
2025-08-20,S001,SKU0034,3,81.15,243.45000000000002
2025-08-20,S001,SKU0040,2,68.83,137.66
2025-08-20,S001,SKU0027,1,113.12,113.12
2025-08-20,S001,SKU0050,1,116.84,116.84
2025-08-20,S001,SKU0014,6,37.79,226.74
2025-08-20,S001,SKU0036,4,6.28,25.12
2025-08-20,S001,SKU0032,2,83.06,166.12
2025-08-20,S002,SKU0042,5,119.64,598.2
2025-08-20,S002,SKU0010,3,102.89,308.67
2025-08-20,S002,SKU0028,3,57.41,172.23
2025-08-20,S002,SKU0033,4,68.58,274.32
2025-08-20,S002,SKU0016,5,74.45,372.25
2025-08-20,S003,SKU0043,2,46.88,93.76
2025-08-20,S003,SKU0013,3,21.69,65.07000000000001
2025-08-20,S003,SKU0017,5,50.3,251.5
2025-08-20,S003,SKU0027,4,10.11,40.44
2025-08-20,S003,SKU0032,5,80.49,402.45
2025-08-20,S003,SKU0006,4,100.67,402.68
2025-08-20,S003,SKU0048,1,64.28,64.28
2025-08-20,S003,SKU0022,2,74.71,149.42
2025-08-20,S003,SKU0010,4,79.9,319.6
2025-08-20,S003,SKU0001,1,79.35,79.35
2025-08-20,S003,SKU0046,3,44.0,132.0
2025-08-20,S004,SKU0046,5,51.9,259.5
2025-08-20,S004,SKU0040,5,34.0,170.0
2025-08-20,S004,SKU0007,1,72.57,72.57
2025-08-20,S004,SKU0006,2,30.85,61.7
2025-08-20,S004,SKU0032,1,62.01,62.01
2025-08-20,S005,SKU0037,7,28.26,197.82000000000002
2025-08-20,S005,SKU0030,6,81.81,490.86
2025-08-20,S005,SKU0016,4,96.33,385.32
2025-08-20,S005,SKU0042,6,115.29,691.74
2025-08-20,S005,SKU0029,3,41.52,124.56
2025-08-20,S005,SKU0011,1,81.97,81.97
2025-08-20,S005,SKU0046,1,6.01,6.01
2025-08-20,S005,SKU0021,2,44.61,89.22
2025-08-20,S005,SKU0009,5,48.34,241.70000000000002
2025-08-20,S006,SKU0011,1,24.94,24.94
2025-08-20,S006,SKU0001,2,51.98,103.96
2025-08-20,S006,SKU0039,4,92.82,371.28
2025-08-20,S006,SKU0049,6,45.39,272.34000000000003
2025-08-20,S006,SKU0006,3,113.37,340.11
2025-08-20,S006,SKU0039,7,15.19,106.33
2025-08-20,S006,SKU0012,3,47.83,143.49
2025-08-20,S006,SKU0038,3,73.53,220.59
2025-08-20,S006,SKU0005,3,92.11,276.33
2025-08-20,S006,SKU0035,3,100.82,302.46
2025-08-20,S006,SKU0022,7,71.39,499.73
2025-08-20,S006,SKU0035,7,85.54,598.7800000000001
2025-08-20,S007,SKU0020,2,61.81,123.62
2025-08-20,S007,SKU0018,3,114.78,344.34000000000003
2025-08-20,S007,SKU0009,2,63.22,126.44
2025-08-20,S007,SKU0004,1,111.35,111.35
2025-08-20,S007,SKU0041,6,65.29,391.74
2025-08-20,S007,SKU0014,7,18.99,132.92999999999998
2025-08-20,S007,SKU0003,5,34.37,171.85
2025-08-20,S007,SKU0046,6,10.03,60.17999999999999
2025-08-20,S007,SKU0007,6,50.79,304.74
2025-08-20,S007,SKU0015,4,9.42,37.68
2025-08-20,S007,SKU0040,1,96.89,96.89
2025-08-20,S007,SKU0049,3,68.25,204.75
2025-08-20,S008,SKU0020,7,82.85,579.9499999999999
2025-08-20,S008,SKU0050,2,117.6,235.2
2025-08-20,S008,SKU0031,2,61.72,123.44
2025-08-20,S008,SKU0014,5,17.01,85.05000000000001
2025-08-20,S008,SKU0005,5,69.03,345.15
2025-08-20,S008,SKU0049,6,20.46,122.76
2025-08-20,S008,SKU0015,3,74.7,224.10000000000002
2025-08-20,S008,SKU0034,1,18.34,18.34
2025-08-20,S008,SKU0017,2,14.87,29.74
2025-08-20,S008,SKU0018,3,28.58,85.74
2025-08-20,S009,SKU0016,2,12.57,25.14
2025-08-20,S009,SKU0016,7,72.3,506.09999999999997
2025-08-20,S009,SKU0012,2,109.68,219.36
2025-08-20,S009,SKU0021,3,56.72,170.16
2025-08-20,S009,SKU0044,3,16.53,49.59
2025-08-20,S009,SKU0004,5,48.07,240.35
2025-08-20,S009,SKU0029,3,49.54,148.62
2025-08-20,S009,SKU0016,4,64.07,256.28
2025-08-20,S009,SKU0044,3,11.38,34.14
2025-08-20,S009,SKU0004,1,99.21,99.21
2025-08-20,S009,SKU0045,6,84.43,506.58000000000004
2025-08-20,S009,SKU0024,4,22.58,90.32
2025-08-20,S010,SKU0010,2,19.7,39.4
2025-08-20,S010,SKU0019,7,72.71,508.96999999999997
2025-08-20,S010,SKU0023,4,80.47,321.88
2025-08-20,S010,SKU0038,4,52.35,209.4
2025-08-20,S010,SKU0044,7,52.67,368.69
2025-08-21,S001,SKU0011,7,5.66,39.620000000000005
2025-08-21,S001,SKU0014,4,28.28,113.12
2025-08-21,S001,SKU0018,3,13.82,41.46
2025-08-21,S001,SKU0018,2,61.94,123.88
2025-08-21,S001,SKU0050,4,36.61,146.44
2025-08-21,S001,SKU0016,2,73.42,146.84
2025-08-21,S001,SKU0018,7,7.92,55.44
2025-08-21,S001,SKU0013,4,29.7,118.8
2025-08-21,S001,SKU0035,7,53.33,373.31
2025-08-21,S002,SKU0035,3,34.44,103.32
2025-08-21,S002,SKU0020,7,39.12,273.84
2025-08-21,S002,SKU0040,3,53.4,160.2
2025-08-21,S002,SKU0029,7,11.45,80.14999999999999
2025-08-21,S002,SKU0006,4,103.71,414.84
2025-08-21,S002,SKU0036,5,76.57,382.84999999999997
2025-08-21,S002,SKU0046,1,40.77,40.77
2025-08-21,S002,SKU0050,3,44.04,132.12
2025-08-21,S002,SKU0003,3,11.69,35.07
2025-08-21,S002,SKU0035,2,30.59,61.18
2025-08-21,S003,SKU0020,4,8.75,35.0
2025-08-21,S003,SKU0019,4,111.46,445.84
2025-08-21,S003,SKU0005,2,51.89,103.78
2025-08-21,S003,SKU0034,4,81.02,324.08
2025-08-21,S003,SKU0013,3,90.58,271.74
2025-08-21,S003,SKU0002,7,111.51,780.57
2025-08-21,S003,SKU0030,2,109.98,219.96
2025-08-21,S003,SKU0038,7,87.99,615.93
2025-08-21,S003,SKU0022,7,49.78,348.46000000000004
2025-08-21,S003,SKU0043,3,23.26,69.78
2025-08-21,S003,SKU0036,2,56.53,113.06
2025-08-21,S003,SKU0046,3,89.72,269.15999999999997
2025-08-21,S003,SKU0028,6,70.47,422.82
2025-08-21,S004,SKU0009,5,106.05,530.25
2025-08-21,S004,SKU0030,7,29.59,207.13
2025-08-21,S004,SKU0004,7,9.95,69.64999999999999
2025-08-21,S004,SKU0025,5,97.16,485.79999999999995
2025-08-21,S004,SKU0027,1,25.12,25.12
2025-08-21,S004,SKU0041,7,46.34,324.38
2025-08-21,S004,SKU0047,3,85.35,256.04999999999995
2025-08-21,S004,SKU0019,7,69.87,489.09000000000003
2025-08-21,S004,SKU0019,1,20.86,20.86
2025-08-21,S004,SKU0042,3,41.2,123.60000000000001
